id,name,cluster,accommodates,bedrooms,bathrooms,neighbourhood_cleansed,room_type,price,number_of_reviews,review_scores_rating,amenities_count,host_is_superhost
1.33217e+18,Ultimate Getaway in Trendy Little Italy,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,89.0,8,4.13,10,f
1.33261e+18,"The Green House, Family & Friends,  Plateau, 2 bdr",1,6,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,248.0,9,5.0,70,t
1.33269e+18,Charming Suite - Saint-Denis,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,75.0,7,4.29,31,f
1.3327e+18,Chaleureux et abordable avec jardin,5,6,3.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,101.0,0,,10,f
1.3329e+18,Two-Story with 2 bedrooms 11.08,2,4,2.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,144.0,1,1.0,35,f
1.33333e+18,3 Chambres -Parking,0,7,3.0,1.0,Ville-Marie,Entire home/apt,345.0,3,5.0,31,f
1.33334e+18,Your home in Rosemont Petite Patrie,5,7,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,68.0,0,,41,f
1.33335e+18,"studio in heart of DT/3 mins to Mcgill, metro/ Gym",1,2,0.0,1.0,Ville-Marie,Entire home/apt,120.0,0,,43,f
1.33338e+18,room with private bathroom 1.2,5,1,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Private room,23.0,1,4.0,18,f
1.33343e+18,Apna Stays-Luxury Condo-Indoor parking included,5,4,2.0,2.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,214.0,17,4.82,48,f
1.33344e+18,Sphynx Penthouse MTL Skyline Views,0,6,3.0,2.0,Le Sud-Ouest,Entire home/apt,581.0,10,4.4,40,f
1.33344e+18,Boujee Penthouse MTL Water Views,0,6,3.0,2.0,Le Sud-Ouest,Entire home/apt,329.0,5,3.8,42,f
1.33344e+18,Godfather Penthouse MTL Skyline Views,0,6,3.0,2.0,Le Sud-Ouest,Entire home/apt,899.0,4,4.5,38,f
1.33349e+18,"Emerald Retro KING Suite w/Parking, Gym,DT&Airport",5,3,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,103.0,8,4.88,47,t
1.33355e+18,Chic and Comfy 2 Bedrooms Near the Action,5,4,2.0,1.0,Le Sud-Ouest,Entire home/apt,126.0,0,,45,f
1.33355e+18,Safari MTL Skyline Views,0,6,3.0,2.0,Le Sud-Ouest,Entire home/apt,320.0,8,4.5,40,f
1.33356e+18,Brand new 2BR in the heart of Plateau Mont-Royal,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,109.0,2,4.0,48,f
1.33357e+18,Business Suite in the heart of Golden Square,1,2,0.0,1.0,Ville-Marie,Entire home/apt,94.0,0,,57,f
1.33358e+18,Zen 1 Bedroom in Montreal,1,2,1.0,1.0,Ville-Marie,Entire home/apt,100.0,0,,53,f
1.33359e+18,Bright & Modern perfect for newcomers,1,2,1.0,1.0,Ville-Marie,Entire home/apt,99.0,0,,52,f
1.3336e+18,Bright Loft Prime Quartier des Spectacles Location,1,2,0.0,1.0,Ville-Marie,Entire home/apt,99.0,0,,51,f
1.3336e+18,In the heart of Montreal,1,1,1.0,1.0,Ville-Marie,Private room,158.0,0,,51,t
1.33361e+18,Bright 2 bedroom - for Business/Relocations,1,4,2.0,1.0,Ville-Marie,Entire home/apt,155.0,0,,51,f
1.33362e+18,Top Floor Flat-Old Port&DownTown,1,2,1.0,1.0,Ville-Marie,Entire home/apt,143.0,0,,14,f
1.33362e+18,Cozy apartment in Montreal,1,2,0.0,1.0,Ville-Marie,Entire home/apt,65.0,0,,44,f
1.33363e+18,"Maison Blanche de MontrÃ©al, 15 min du centre ville",5,3,1.0,1.0,LaSalle,Entire home/apt,106.0,19,4.84,34,f
1.33364e+18,Cozy studio in the heart of Montreal,1,2,0.0,1.0,Ville-Marie,Entire home/apt,95.0,0,,46,f
1.33365e+18,"studio in heart of DT,5 mins to metro,near Mcgill",1,2,1.0,1.0,Ville-Marie,Entire home/apt,68.0,9,4.67,36,f
1.33366e+18,Chambre confortable dans un app *indÃ©pendant !*,5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Private room,54.0,4,4.25,25,f
1.3339e+18,FULL City View High Rise Modern New Living (YUL2),2,6,2.0,1.0,Le Sud-Ouest,Entire home/apt,565.0,2,3.0,58,f
1.33402e+18,Fully furnished stylish studio in Montreal,1,2,0.0,1.0,Ville-Marie,Entire home/apt,70.0,0,,45,f
1.33403e+18,Spacious Bright Suite corporate & consulates,1,2,0.0,1.0,Ville-Marie,Entire home/apt,75.0,0,,55,f
1.33404e+18,Spacious 1 Bed + 1 Office - Downtown,1,2,1.0,1.0,Ville-Marie,Entire home/apt,118.0,0,,57,f
1.33405e+18,Luxury Modern 2 bedroom condo,1,4,2.0,2.0,Ville-Marie,Entire home/apt,160.0,0,,58,f
1.33407e+18,"*Brand new construction, Studio in Old Port -7B",1,2,1.0,1.0,Ville-Marie,Entire home/apt,90.0,0,,44,t
1.33412e+18,Cozy and Spacious Condo Downtown,0,8,4.0,1.0,Le Sud-Ouest,Entire home/apt,201.0,11,4.64,43,t
1.33412e+18,Inviting 1BR on Downtown Montreal,1,3,1.0,1.0,Ville-Marie,Entire home/apt,157.0,2,4.0,46,t
1.33413e+18,Amazing 4 Bedroom Unit in Downtown,0,9,4.0,1.0,Le Sud-Ouest,Entire home/apt,145.0,9,3.89,42,t
1.33413e+18,Cozy 1BR on Downtown Montreal,1,3,1.0,1.0,Ville-Marie,Entire home/apt,156.0,6,4.83,45,t
1.33414e+18,Renovated studio in Griffintown,5,2,,1.0,Le Sud-Ouest,Entire home/apt,,2,4.5,28,f
1.33414e+18,"Comfy private room, shared apartment, near Metro",2,2,1.0,1.0,Le Sud-Ouest,Private room,35.0,2,3.5,21,f
1.33415e+18,Large Suite in Downtown Montreal,0,8,4.0,1.0,Le Sud-Ouest,Entire home/apt,156.0,12,4.42,43,t
1.33416e+18,Modern Apartment in the Heart of Griffintown,0,10,4.0,1.0,Le Sud-Ouest,Entire home/apt,184.0,5,4.6,42,t
1.33417e+18,Garden Hotel Room next to Metro,1,2,1.0,,Ville-Marie,Private room,171.0,0,,8,
1.33417e+18,Wonderful 4 BR Home in the heart of Downtown,0,9,4.0,1.0,Le Sud-Ouest,Entire home/apt,178.0,4,4.25,43,t
1.33418e+18,Cozy room for short term stay,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,79.0,0,,4,f
1.33419e+18,Luxurious 4 BR Suite in Griffintown,0,9,4.0,1.0,Le Sud-Ouest,Entire home/apt,176.0,13,4.54,42,t
1.33431e+18,2 Bdrms Apartment near Iberville,2,4,2.0,1.0,Ville-Marie,Entire home/apt,149.0,1,1.0,33,f
1.33463e+18,Luxurious 2 Bds in Griffintown,5,4,2.0,1.5,Le Sud-Ouest,Entire home/apt,171.0,1,4.0,28,f
1.33481e+18,Charmant 3 1/2 prÃ¨s d'un mÃ©tro,1,2,1.0,1.0,Ville-Marie,Entire home/apt,70.0,0,,8,f
1.33489e+18,2 Private Bedrooms in Cozy Rustic House,5,4,2.0,1.0,Dorval,Private room,,54,4.65,28,f
1.3349e+18,#212 Traditional and Cozy 2 Bedrooms in Rosemont,5,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,87.0,0,,23,f
1.33498e+18,"Sunny et cosy, loft",5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,120.0,0,,20,f
1.33514e+18,La rÃ©sidence Lamarre,0,7,3.0,2.5,MontrÃ©al-Nord,Entire home/apt,,0,,9,f
1.33545e+18,RÃ©sidence Lamarre,0,6,3.0,2.5,MontrÃ©al-Nord,Entire home/apt,194.0,0,,20,f
1.33548e+18,7-New condo downtown discounted -Group Event Allow,0,15,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,92.0,8,4.13,18,f
1.33548e+18,Appartement chaleureux et lumineux face au parc,5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,50.0,1,5.0,33,f
1.33553e+18,8-New condo downtown discounted -Group Event Allow,0,15,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,105.0,3,4.0,20,f
1.33559e+18,Downtown Montreal: 3-Bedroom Apt With Parking,1,6,3.0,1.0,Ville-Marie,Entire home/apt,253.0,7,4.71,20,f
1.33559e+18,"3 beds, 1.5 bath apt in Downtown Mtl With Parking",0,6,3.0,1.5,Ville-Marie,Entire home/apt,,16,4.88,49,f
1.33559e+18,Central location in Montreal With Parking,1,6,3.0,1.0,Ville-Marie,Entire home/apt,244.0,2,5.0,42,f
1.33567e+18,Amazing 1BR apartment in downtown MTL,1,3,1.0,1.0,Ville-Marie,Entire home/apt,179.0,6,4.67,45,t
1.33591e+18,Private Room Near Old Port,5,1,1.0,1.0,Le Sud-Ouest,Private room,37.0,1,5.0,19,f
1.33629e+18,Lovely Studio Downtown place des arts,1,4,1.0,1.0,Ville-Marie,Entire home/apt,124.0,23,4.48,38,t
1.33634e+18,1-Bedroom Bliss Modern Condo in Montreal,1,2,1.0,1.0,Ville-Marie,Entire home/apt,114.0,1,5.0,55,f
1.33661e+18,Peace & Elegance in downtown MTL,1,4,0.0,1.0,Ville-Marie,Entire home/apt,213.0,12,4.5,63,t
1.33662e+18,"Free parking: Sky view  Place des Arts, Downtown",1,4,1.0,1.0,Ville-Marie,Entire home/apt,142.0,39,4.69,43,t
1.33663e+18,Charming Modern 4-Bedroom Downtown MTL,0,8,4.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,321.0,28,4.54,42,t
1.33698e+18,Exclusive Sanctuary: Elegance Meets Comfort,0,10,2.0,2.0,Ville-Marie,Entire home/apt,639.0,30,4.97,50,t
1.33719e+18,"Enjoy, eat, sleep and repeat. (+31 nights)",5,2,1.0,,Rosemont-La Petite-Patrie,Private room,37.0,1,5.0,37,f
1.33773e+18,Big sunny loft in the Mile-End,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,110.0,0,,19,f
1.33774e+18,Lâ€™unique rue St-Denis-Escale des voyageurs,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,152.0,7,5.0,49,t
1.33785e+18,Fully Furnished  Downtown Montreal Rental!,1,4,2.0,1.0,Ville-Marie,Entire home/apt,176.0,3,5.0,40,t
1.33786e+18,Superbe appartement lumineux,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,81.0,1,5.0,30,f
1.33794e+18,Appartement ensoleillÃ© - 2 chambres,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,0,,32,f
1.33834e+18,"Maison 3 Ã©tages, piscine creusÃ©e chauffÃ©e",0,8,3.0,2.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,280.0,0,,35,f
1.33851e+18,Obsidian MTL Skyline Views,0,6,3.0,2.0,Le Sud-Ouest,Entire home/apt,261.0,3,5.0,40,f
1.33851e+18,2Floor Penthouse Downtown 4BDR-2BA,0,9,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,579.0,8,4.63,47,f
1.33853e+18,Charmante maison Ã  MontrÃ©al,0,7,3.0,2.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,298.0,4,5.0,59,
1.33856e+18,3 Â½ meublÃ© dans le sud-ouest,5,2,1.0,1.0,Le Sud-Ouest,Entire home/apt,46.0,0,,40,f
1.33856e+18,Luxury in Heart of MTL 2009: Metro/Gym/Pool Access,1,2,1.0,1.0,Ville-Marie,Entire home/apt,120.0,0,,41,t
1.33876e+18,2850 SQFT apt w/ 4BDR-3BATH @Heart Little Italy,0,8,4.0,3.0,Rosemont-La Petite-Patrie,Entire home/apt,404.0,1,5.0,62,f
1.33924e+18,Le Repos du Voyageur â€“ Spacieux et bien situÃ©,5,5,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,172.0,21,4.86,48,f
1.33924e+18,Private Bedroom #2 - CrÃ©mazie,5,2,1.0,1.0,Ahuntsic-Cartierville,Private room,65.0,2,5.0,41,f
1.33926e+18,Private Bedroom #1 - CrÃ©mazie,5,2,1.0,1.0,Ahuntsic-Cartierville,Private room,70.0,0,,41,f
1.33935e+18,Montreal Central Loft /w balcony,1,2,1.0,1.0,Ville-Marie,Entire home/apt,164.0,22,4.23,43,f
1.33938e+18,Urban Studio in Griffintown,1,2,1.0,1.0,Le Sud-Ouest,Entire home/apt,75.0,1,5.0,60,t
1.33993e+18,Full City High Rise Modern Full City View (YUL1),1,6,2.0,1.0,Le Sud-Ouest,Entire home/apt,529.0,0,,48,f
1.33999e+18,Condo de luxe au centre ville,1,3,1.0,1.0,Ville-Marie,Entire home/apt,110.0,0,,9,f
1.33999e+18,"Vintage  â€“ Walk to Metro & Shops, Family-Friendly",0,7,3.0,1.0,Le Sud-Ouest,Entire home/apt,171.0,15,4.47,54,t
1.34e+18,Exclusive Loft Living in the Heart of Montreal,0,7,3.0,1.0,Ville-Marie,Entire home/apt,164.0,8,4.88,42,f
1.34029e+18,Luxury 2BR Penthouse | Stunning Panoramic Views,1,6,2.0,1.0,Ville-Marie,Entire home/apt,319.0,23,4.74,32,t
1.34058e+18,Grand appartement entiÃ¨rement rÃ©novÃ© de 3 chambres,0,4,3.0,3.0,Le Plateau-Mont-Royal,Entire home/apt,165.0,1,5.0,35,t
1.3408e+18,Contemporary 2BR Retreat in MTL's Gay Village,1,4,2.0,1.0,Ville-Marie,Entire home/apt,148.0,6,4.5,44,f
1.34129e+18,Condo de luxe-Tour des Canadiens- 1BR -Great View!,1,2,1.0,1.0,Ville-Marie,Entire home/apt,135.0,1,5.0,30,f
1.34158e+18,1 bedroom Heart of the plateau,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,50.0,0,,5,f
1.34164e+18,Convenient City Stay:1-Min to Metro & Free Parking,1,4,1.0,1.0,Le Sud-Ouest,Entire home/apt,117.0,6,4.17,51,f
1.34201e+18,Hotel Room - 1 Queen Bed,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,166.0,16,4.19,11,f
1.34202e+18,Hotel Room - 1 King Bed,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,189.0,10,4.5,15,f
1.34215e+18,Downtown large stylish 1 - 5 rooms dt near metro,0,16,1.0,2.0,Ville-Marie,Private room,275.0,0,,43,f
1.34218e+18,Le Loft Saint-Laurent,1,6,2.0,1.5,Le Plateau-Mont-Royal,Entire home/apt,,1,5.0,24,f
1.34222e+18,Charming house in the Suburbs,5,4,2.0,2.0,Baie-d'UrfÃ©,Entire home/apt,104.0,0,,15,f
1.34229e+18,Quaint & Peaceful Getaway in Little Italy,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,92.0,11,4.82,13,f
1.3423e+18,Cozy Place in Little Italy,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,104.0,1,5.0,36,f
1.34238e+18,Grande suite au coeur du centre ville de Montreal,1,2,1.0,1.0,Ville-Marie,Entire home/apt,74.0,1,5.0,11,f
1.34271e+18,The Beauty! - Perfect & Peaceful Place To Stay,5,3,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,75.0,2,5.0,53,f
1.34273e+18,SÃ©jour cosy Ã  MontrÃ©al |prÃ¨s de tout,5,2,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,171.0,0,,25,f
1.34294e+18,Maison de ville toute Ã©quipÃ©e,0,6,3.0,1.5,Rosemont-La Petite-Patrie,Entire home/apt,193.0,4,5.0,48,f
1.34294e+18,Modern 2 bedroom getaway in little Italy,5,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,163.0,14,4.93,51,f
1.34297e+18,Cozy 3BR in NDG - Fully Equipped,0,7,3.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,225.0,13,4.85,54,f
1.3432e+18,Downtown Fun Studio /w parking,1,2,1.0,1.0,Ville-Marie,Entire home/apt,182.0,0,,39,f
1.3432e+18,Downtown Studio /w balcony,1,2,1.0,1.0,Ville-Marie,Entire home/apt,153.0,14,4.21,44,f
1.34329e+18,Luxurious 4BR - Plateau Mont Royal,0,8,4.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,346.0,26,4.85,40,f
1.34353e+18,#236 - Comfortable Furnished Unit in Rosemont,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,82.0,0,,20,f
1.34356e+18,Elegant Loft Downtown 302,1,3,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,177.0,7,4.29,8,f
1.3436e+18,Modern Studio Downtown 202,1,3,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,177.0,6,4.83,5,f
1.34361e+18,Spacious Loft Downtown 402,1,3,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,177.0,9,4.44,8,f
1.34362e+18,Cozy Studio Downtown 303,1,3,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,177.0,2,4.0,7,f
1.34363e+18,#307 Modern-Traditional Condo Downtown Montreal,1,4,1.0,1.0,Ville-Marie,Entire home/apt,87.0,0,,24,f
1.34364e+18,Modern Loft Downtown 301,1,3,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,177.0,5,4.6,8,f
1.3438e+18,Mile End Gem,0,6,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,188.0,16,4.94,51,f
1.34428e+18,Modern 1 BDR Central Montreal,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,272.0,13,4.77,46,f
1.34435e+18,"Montreal Ground Floor Elegance: Pool, Skyline, Gym",1,2,1.0,1.0,Ville-Marie,Entire home/apt,18.0,1,5.0,71,t
1.34435e+18,Old Montreal/Downtown 3BDRS-3BA-8Guests,0,8,3.0,2.5,Ville-Marie,Entire home/apt,550.0,7,5.0,51,t
1.34441e+18,The Sherbrooke Experience Room 101,1,3,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,152.0,34,4.91,51,f
1.34451e+18,Large & Bright Room#A11a,5,1,1.0,2.0,Le Sud-Ouest,Private room,42.0,0,,8,f
1.34452e+18,Cozy bedroom - heart of downtown,1,2,,1.0,Le Plateau-Mont-Royal,Private room,,0,,43,f
1.34454e+18,Apt 1 minute to Metro Papineau,1,1,1.0,1.0,Ville-Marie,Entire home/apt,27.0,1,5.0,3,f
1.34461e+18,Great 3B unit on Saint-Urbain,1,6,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,245.0,0,,36,f
1.34463e+18,Appart ROOMY/Plateau Mont-Royal,1,6,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,230.0,3,5.0,38,f
1.34475e+18,Room in MontrÃ©al,5,1,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,16.0,0,,4,f
1.34491e+18,Capsule Hotel Montreal,0,1,1.0,9.0,Ville-Marie,Private room,49.0,126,4.43,10,f
1.34498e+18,Petit chalet en ville,5,2,1.0,1.0,LaSalle,Entire home/apt,70.0,1,5.0,23,f
1.34503e+18,Mia,1,4,2.0,1.0,Ville-Marie,Entire home/apt,76.0,0,,41,t
1.34503e+18,Apartment in Ville-Marie,1,4,1.0,1.0,Ville-Marie,Entire home/apt,108.0,3,5.0,44,f
1.34504e+18,Maison bord de l'eau,0,7,5.0,2.0,Verdun,Entire home/apt,150.0,0,,12,f
1.34511e+18,LArge and Cozy- Guy Concordia,0,7,3.0,1.0,Ville-Marie,Entire home/apt,189.0,11,4.18,31,t
1.34511e+18,Elegant 3 BR Urban Escape-Prime / Air conditioner,0,7,3.0,1.0,Ville-Marie,Entire home/apt,308.0,12,4.08,31,f
1.34511e+18,Renovated But authentic -Oldcity,1,6,2.0,1.0,Ville-Marie,Entire home/apt,264.0,5,5.0,29,t
1.34526e+18,Trendy 1 Bedroom Apartment 05,2,4,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,132.0,4,2.5,36,f
1.34526e+18,Trendy 1 Bedroom Apartment  06,5,4,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,208.0,1,4.0,36,f
1.34543e+18,Attractive 2BR - Plateau Mont-Royal,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,203.0,16,4.69,41,f
1.34565e+18,Beautiful condo in downtown,1,2,1.0,1.0,Ville-Marie,Entire home/apt,120.0,0,,15,f
1.34572e+18,"Luxurious Glasse House, Griffintown",5,3,1.0,1.0,Le Sud-Ouest,Entire home/apt,125.0,0,,35,t
1.3458e+18,Peaceful Townhouse 2bedroom 2bathroom backyard,1,5,2.0,2.0,Ville-Marie,Entire home/apt,275.0,0,,22,f
1.34638e+18,Loft au coeur du centre-ville de Montreal,1,4,1.0,1.0,Ville-Marie,Entire home/apt,65.0,0,,16,f
1.34638e+18,Gorgeous 3BDR-2BA Plateau Mt Royal-Parking,0,8,3.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,224.0,7,4.86,47,f
1.34647e+18,#213 Beautiful & cosy house in South West,5,5,4.0,1.0,Le Sud-Ouest,Entire home/apt,120.0,0,,19,f
1.34649e+18,Chic 1-Bedroom Cozy & Stylish,1,2,1.0,1.0,Ville-Marie,Entire home/apt,160.0,0,,52,f
1.3465e+18,cozy 1-bedroom apartment,5,2,1.0,1.0,Pierrefonds-Roxboro,Entire home/apt,,0,,19,f
1.34651e+18,Stylish Corporate Rental in Prime Location,1,2,1.0,1.0,Ville-Marie,Entire home/apt,115.0,0,,50,
1.34652e+18,Luxury & Stylish 2BR apartment,1,4,2.0,1.0,Ville-Marie,Entire home/apt,155.0,0,,55,
1.34667e+18,small room with private bathroom 1307.1.4,5,1,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Private room,25.0,1,5.0,18,f
1.34736e+18,Cozy Studio in Downtown Montreal,1,1,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,60.0,1,5.0,14,f
1.34782e+18,1-New condo downtown discounted -Group Event Allow,0,15,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,289.0,0,,19,f
1.34785e+18,Charming 2 bedroom Appartement In Downtown,5,7,2.0,1.0,Le Sud-Ouest,Entire home/apt,208.0,12,4.08,46,t
1.348e+18,Grand loft au coeur du centre-ville de Montreal,1,4,1.0,1.0,Ville-Marie,Entire home/apt,74.0,0,,14,f
1.34801e+18,Charmant studio AAA localisation,1,2,,1.0,Ville-Marie,Entire home/apt,,0,,44,f
1.34865e+18,Beautiful & Cozy 1BR in Montreal! Parking Included,5,4,1.0,1.0,Pierrefonds-Roxboro,Entire home/apt,133.0,7,4.43,34,f
1.34884e+18,The Clark,1,2,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,139.0,8,4.88,36,f
1.34885e+18,Montreal central rental 120,5,8,3.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,86.0,11,5.0,9,f
1.34887e+18,Central Oasis Montreal,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,,1,5.0,9,f
1.34926e+18,App. 3 chambres. MÃ©tro ligne bleue. 32 nuits & +.,5,5,3.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,130.0,0,,49,t
1.34938e+18,Lofts du Vieux-Port/Loft 700,1,2,0.0,1.0,Ville-Marie,Entire home/apt,361.0,0,,34,f
1.34941e+18,Cozy 1Bedroom 1 Bath,5,4,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,91.0,12,5.0,30,
1.34947e+18,Tour Des Canadiens Appartment,1,2,1.0,1.0,Ville-Marie,Entire home/apt,173.0,1,5.0,42,
1.3495e+18,Appartement spacieux + terrasse,1,3,2.0,1.0,Ville-Marie,Entire home/apt,,0,,17,f
1.34961e+18,2 bedroom apt steps from subway,5,4,2.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,65.0,1,4.0,46,t
1.34971e+18,Cozy & Chill Studio â€¢ Smart TV â€¢ Wi-Fi â€¢ Laundry,5,4,0.0,0.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,73.0,10,4.4,34,f
1.34972e+18,Chic & Relaxing Studio | A/C â€¢ Wi-Fi â€¢ Smart TV,5,4,0.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,56.0,13,4.54,30,f
1.34986e+18,Chambre PrivÃ©e dans un app *indÃ©pendant *,5,1,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Private room,44.0,2,5.0,22,f
1.3502e+18,Concordia- Central 2 Bedrooms - Comfy Beds / Air c,1,5,2.0,1.0,Ville-Marie,Entire home/apt,216.0,12,4.42,31,f
1.35069e+18,Comfy Stay in Downtown MTL,1,1,3.0,1.0,Ville-Marie,Private room,38.0,1,4.0,7,f
1.3507e+18,New Renovated room in Downtown,1,1,3.0,1.0,Ville-Marie,Private room,35.0,0,,7,f
1.35074e+18,Cozy 1BR Retreat in Central Montreal,1,4,1.0,1.0,Ville-Marie,Entire home/apt,154.0,10,4.6,44,f
1.35078e+18,Upscale 2floor  4Bdrs/4BA Plateau+Parking,0,8,4.0,4.5,Le Plateau-Mont-Royal,Entire home/apt,290.0,12,4.5,48,f
1.35079e+18,Comfortable 1BR in  a great spot MTL,5,4,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,90.0,18,4.72,35,t
1.35086e+18,Simple Studio Downtown Center,1,2,0.0,1.0,Ville-Marie,Entire home/apt,110.0,0,,7,f
1.35104e+18,Where Comfort Meets Cozy Vibes,5,3,1.0,1.0,CÃ´te-Saint-Luc,Entire home/apt,143.0,5,5.0,36,f
1.35145e+18,Live Like a Montrealer Room #2,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,30.0,0,,39,f
1.35145e+18,Live Like a Montrealer Room#1,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,30.0,0,,44,f
1.35148e+18,Live Like a Montrealer Room#3,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,30.0,0,,13,f
1.35168e+18,Furnished room I 1 min to Metro,5,1,3.0,1.0,Verdun,Private room,30.0,0,,5,f
1.3517e+18,Deluxe 1BR - 7 mins to  metro DT,5,1,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,34.0,0,,7,f
1.35173e+18,Charming room near Downtown MTL,1,1,4.0,1.0,Le Plateau-Mont-Royal,Private room,34.0,0,,7,f
1.35174e+18,Lady Grace,0,6,3.0,2.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,307.0,1,5.0,43,f
1.35176e+18,The Enchanted Nest,1,6,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,165.0,6,4.33,36,f
1.35183e+18,Large room in heart of Montreal,5,1,,2.0,Rosemont-La Petite-Patrie,Private room,,0,,12,f
1.35218e+18,Apt. 2 chambres - MÃ©tro SauvÃ©,5,4,2.0,1.0,Ahuntsic-Cartierville,Entire home/apt,,9,4.89,40,f
1.35218e+18,Maison lumineuse avec cour et potager sur le toit,5,6,2.0,1.0,Le Sud-Ouest,Entire home/apt,,0,,56,f
1.35227e+18,Prime Location & Quiet Comfort!,5,3,1.0,1.0,Hampstead,Entire home/apt,56.0,0,,28,f
1.35228e+18,Luxury Bishop Apartment - Prime Downtown Spot,1,2,0.0,1.0,Ville-Marie,Entire home/apt,159.0,7,4.86,40,t
